#      Train        Test
    0.855196     0.854167 
    0.839864     0.847222 
    0.851789        0.875 
    0.839864     0.909722 
    0.836457     0.881944 
    0.839864     0.847222 
    0.850085     0.888889 
    0.839864     0.881944 
    0.833049     0.881944 
    0.831346     0.854167 
    0.855196     0.847222 
    0.836457     0.888889 
    0.833049     0.868056 
    0.821124     0.854167 
    0.850085     0.826389 
    0.839864     0.895833 
    0.843271     0.895833 
    0.855196     0.881944 
    0.833049     0.895833 
    0.834753     0.888889 
    0.831346        0.875 
    0.839864        0.875 
    0.829642     0.881944 
    0.844974     0.881944 
    0.839864     0.847222 
    0.824532        0.875 
     0.83816     0.888889 
    0.844974     0.895833 
     0.86201     0.881944 
     0.83816     0.847222 
    0.848382     0.868056 
     0.86201        0.875 
    0.826235     0.888889 
    0.846678     0.881944 
    0.860307        0.875 
    0.827939     0.881944 
    0.844974        0.875 
    0.844974     0.868056 
    0.833049     0.868056 
    0.821124     0.895833 
    0.836457     0.888889 
    0.863714     0.826389 
    0.839864     0.888889 
    0.834753     0.895833 
     0.83816     0.888889 
    0.839864     0.895833 
    0.848382     0.902778 
     0.81431     0.861111 
    0.826235     0.881944 
    0.829642     0.888889 
    0.853492        0.875 
    0.831346        0.875 
    0.858603     0.888889 
    0.831346     0.854167 
    0.839864     0.881944 
    0.839864        0.875 
    0.839864     0.888889 
    0.853492     0.881944 
    0.856899        0.875 
    0.819421     0.854167 
    0.812606     0.888889 
    0.824532        0.875 
    0.856899        0.875 
    0.853492     0.833333 
    0.846678     0.888889 
     0.81431     0.881944 
    0.843271        0.875 
    0.860307     0.868056 
    0.831346     0.854167 
    0.834753     0.861111 
    0.839864     0.888889 
    0.839864     0.826389 
    0.810903     0.881944 
    0.827939     0.888889 
    0.841567        0.875 
    0.822828     0.888889 
    0.858603     0.916667 
    0.875639     0.881944 
    0.872232     0.861111 
    0.833049     0.902778 
    0.822828     0.888889 
     0.86201     0.854167 
    0.850085     0.902778 
    0.831346     0.881944 
    0.831346     0.833333 
    0.826235     0.868056 
    0.860307     0.909722 
    0.863714     0.881944 
    0.844974     0.847222 
    0.858603     0.888889 
    0.843271     0.895833 
    0.851789     0.868056 
     0.83816     0.916667 
    0.846678        0.875 
     0.83816     0.840278 
    0.829642     0.881944 
    0.824532     0.902778 
    0.858603     0.895833 
    0.826235     0.902778 
    0.826235     0.902778 
    0.829642     0.902778 
    0.836457     0.881944 
    0.831346     0.888889 
    0.843271        0.875 
    0.844974     0.868056 
    0.834753     0.847222 
    0.843271     0.916667 
    0.858603     0.881944 
    0.867121     0.881944 
    0.826235     0.881944 
     0.83816     0.902778 
    0.831346     0.909722 
    0.816014     0.868056 
    0.843271     0.888889 
    0.858603     0.868056 
    0.855196     0.868056 
    0.834753     0.895833 
    0.839864     0.861111 
    0.858603     0.881944 
    0.831346     0.902778 
    0.846678     0.868056 
    0.836457     0.861111 
    0.850085     0.881944 
    0.848382     0.895833 
    0.836457     0.868056 
    0.846678     0.902778 
    0.843271     0.888889 
    0.831346     0.895833 
    0.833049     0.888889 
    0.824532     0.868056 
    0.846678     0.847222 
    0.844974     0.847222 
    0.856899     0.784722 
    0.819421     0.888889 
    0.822828     0.819444 
    0.827939     0.895833 
    0.810903     0.902778 
    0.844974     0.888889 
    0.831346     0.833333 
     0.83816     0.881944 
    0.831346     0.881944 
    0.850085     0.861111 
    0.831346     0.895833 
    0.853492     0.881944 
    0.848382     0.902778 
    0.836457     0.868056 
    0.819421     0.854167 
    0.834753     0.868056 
    0.833049     0.854167 
    0.824532     0.895833 
    0.860307     0.888889 
    0.839864     0.861111 
    0.821124     0.888889 
    0.824532     0.902778 
    0.856899     0.895833 
    0.841567     0.861111 
    0.853492     0.888889 
    0.844974     0.902778 
    0.846678     0.895833 
    0.848382        0.875 
    0.848382     0.868056 
    0.839864        0.875 
    0.833049     0.881944 
    0.846678     0.888889 
    0.821124     0.868056 
    0.836457     0.881944 
    0.824532     0.888889 
    0.834753        0.875 
    0.843271     0.895833 
    0.855196     0.916667 
    0.860307     0.902778 
    0.824532     0.888889 
    0.853492     0.888889 
    0.834753     0.895833 
    0.833049        0.875 
    0.853492     0.902778 
    0.822828     0.881944 
    0.846678     0.895833 
    0.839864     0.916667 
    0.827939     0.902778 
    0.827939        0.875 
    0.841567     0.902778 
    0.824532     0.909722 
    0.843271     0.902778 
    0.841567     0.868056 
    0.834753     0.902778 
    0.872232     0.895833 
    0.853492     0.888889 
    0.834753     0.916667 
    0.834753     0.909722 
    0.846678     0.895833 
    0.827939     0.888889 
    0.839864     0.833333 
    0.839864     0.881944 
    0.827939     0.833333 
    0.843271     0.888889 
    0.834753     0.902778 
    0.855196     0.888889 
    0.836457     0.895833 
    0.853492     0.895833 
    0.853492        0.875 
    0.851789     0.888889 
     0.83816     0.881944 
     0.83816        0.875 
    0.846678     0.881944 
    0.851789     0.847222 
    0.856899     0.909722 
    0.839864     0.909722 
    0.865417     0.895833 
    0.855196     0.902778 
     0.83816     0.888889 
    0.851789     0.902778 
    0.865417     0.902778 
    0.844974     0.895833 
     0.83816     0.902778 
    0.867121     0.902778 
    0.824532     0.909722 
    0.858603     0.895833 
    0.858603     0.888889 
     0.83816     0.888889 
    0.821124     0.902778 
    0.826235     0.902778 
    0.824532     0.888889 
    0.829642     0.895833 
    0.839864     0.881944 
    0.855196     0.881944 
    0.824532     0.895833 
    0.843271     0.888889 
    0.841567     0.888889 
    0.846678     0.902778 
     0.83816     0.895833 
    0.836457     0.902778 
    0.844974     0.861111 
    0.839864     0.895833 
    0.824532     0.895833 
    0.829642     0.902778 
    0.877342     0.895833 
    0.824532     0.888889 
    0.836457     0.916667 
    0.834753     0.881944 
    0.858603     0.909722 
     0.83816     0.888889 
    0.851789     0.902778 
    0.853492        0.875 
    0.844974     0.909722 
     0.83816     0.888889 
    0.851789     0.868056 
    0.839864        0.875 
    0.853492     0.909722 
    0.860307     0.916667 
    0.829642     0.881944 
    0.858603     0.895833 
    0.848382     0.902778 
     0.86201     0.895833 
    0.844974     0.895833 
    0.839864     0.895833 
    0.831346     0.895833 
    0.846678     0.888889 
    0.858603        0.875 
    0.834753     0.888889 
    0.846678     0.881944 
    0.834753     0.895833 
    0.831346     0.881944 
    0.851789     0.895833 
     0.86201     0.881944 
    0.839864        0.875 
    0.844974     0.881944 
    0.826235     0.881944 
    0.851789        0.875 
    0.858603     0.902778 
    0.844974     0.895833 
    0.841567     0.888889 
    0.870528        0.875 
    0.841567        0.875 
    0.841567     0.888889 
    0.843271     0.854167 
    0.856899     0.909722 
    0.850085     0.902778 
    0.836457     0.881944 
    0.851789     0.909722 
    0.844974     0.888889 
    0.865417     0.888889 
    0.844974     0.888889 
    0.873935     0.895833 
    0.860307     0.868056 
    0.843271     0.888889 
    0.844974     0.888889 
    0.841567     0.895833 
    0.851789     0.902778 
    0.848382     0.909722 
    0.843271     0.916667 
    0.839864     0.902778 
    0.875639     0.916667 
    0.836457     0.888889 
    0.858603     0.888889 
    0.821124     0.909722 
     0.86201     0.909722 
    0.865417     0.881944 
    0.850085     0.888889 
    0.829642     0.895833 
    0.865417     0.895833 
    0.851789     0.902778 
    0.860307     0.888889 
    0.829642     0.881944 
    0.851789     0.895833 
    0.865417     0.895833 
    0.848382     0.888889 
    0.848382     0.868056 
    0.843271     0.881944 
     0.83816     0.881944 
    0.824532     0.888889 
    0.851789     0.881944 
    0.841567     0.868056 
     0.86201     0.847222 
    0.851789     0.909722 
     0.86201     0.861111 
    0.860307     0.895833 
    0.844974     0.909722 
    0.853492     0.868056 
    0.843271     0.902778 
    0.836457     0.888889 
    0.860307     0.881944 
    0.856899     0.888889 
    0.853492     0.868056 
    0.833049     0.881944 
    0.810903        0.875 
    0.836457     0.902778 
    0.855196     0.861111 
    0.855196     0.895833 
    0.858603     0.868056 
    0.831346     0.881944 
    0.839864     0.902778 
    0.870528        0.875 
     0.86201     0.888889 
    0.846678     0.909722 
    0.872232     0.888889 
    0.850085     0.881944 
    0.870528        0.875 
    0.833049     0.909722 
    0.836457     0.888889 
    0.834753     0.895833 
    0.834753        0.875 
    0.858603     0.868056 
    0.860307     0.868056 
    0.819421     0.909722 
    0.855196     0.888889 
    0.836457     0.888889 
    0.860307     0.861111 
    0.846678     0.895833 
    0.844974     0.881944 
    0.858603        0.875 
    0.856899        0.875 
    0.846678     0.881944 
     0.86201     0.868056 
    0.841567     0.895833 
    0.839864     0.888889 
    0.875639     0.895833 
    0.843271     0.881944 
    0.853492     0.888889 
    0.834753     0.895833 
    0.870528     0.888889 
    0.850085     0.888889 
    0.826235     0.881944 
    0.844974     0.895833 
    0.858603     0.881944 
    0.850085     0.868056 
    0.839864     0.881944 
    0.856899     0.902778 
    0.856899     0.881944 
    0.846678     0.923611 
    0.834753        0.875 
    0.860307     0.902778 
    0.863714     0.909722 
    0.836457     0.888889 
    0.843271     0.895833 
    0.877342     0.895833 
     0.86201     0.895833 
    0.863714     0.902778 
    0.875639     0.909722 
