#      Train        Test 
     2.35399      1.95697 
     2.38019      1.95376 
     2.38087      2.17187 
     2.44612      2.04447 
     2.42507      2.17069 
     2.30016      2.06401 
      2.1543      1.98052 
     2.37629      1.97576 
      2.1749      1.89643 
     2.43616      1.80379 
     2.31772      2.35148 
     2.26165      2.11888 
     2.37948      2.08106 
      2.5266      2.05358 
     2.30642       1.9116 
     2.25831      2.00738 
     2.15202      1.92426 
     2.56395      1.81636 
     2.28738      1.82513 
     2.49205      1.82388 
     2.42435      2.31426 
     2.30781       2.0329 
     2.56341      1.80014 
     2.37077      1.86953 
     2.46786      1.84747 
     2.26375      1.92565 
     2.47733       1.9316 
     2.41017       1.9734 
     2.40404      2.05062 
      2.4006      2.31694 
     2.31331      1.86372 
     2.26728      2.01093 
     2.25203       2.0309 
     2.19183      2.04136 
      2.2854       2.2742 
     2.35388      1.85343 
     2.42293      1.91911 
     2.38632      1.85863 
     2.50602      1.98573 
     2.41328      2.00382 
     2.18481      2.16519 
     2.24246      2.19004 
     2.34306      2.00563 
     2.44638      1.88342 
     2.26429      2.02735 
     2.49505      2.09915 
     2.16493      2.03313 
     2.46909       1.9433 
      2.2364      1.90522 
     2.34167      1.82209 
     2.20376      1.83957 
     2.42818      1.79297 
     2.32117      2.02671 
     2.46042      2.07874 
     2.28402      1.81343 
     2.26438      1.98424 
     2.44082      1.98715 
     2.31325      1.87966 
     2.40643      1.72724 
     2.32721      1.90747 
     2.29756      2.05165 
      2.2279      1.89116 
     2.34541      1.88735 
     2.21438      1.92895 
     2.14271      2.23245 
     2.40574      1.74825 
     2.34572      1.82293 
     2.23041      2.22824 
     2.41387      1.86261 
       2.444      1.81266 
     2.50079      1.92011 
     2.38574      1.88175 
      2.3308      1.87902 
     2.35753      1.81169 
      2.4466      2.08407 
     2.23727      1.68027 
     2.21078      1.97815 
     2.34999      1.85015 
     2.10262      1.86136 
     2.28744      1.81921 
     2.25123      1.95834 
     2.22834      1.84826 
     2.19576      1.75166 
     2.34388      2.03618 
     2.43333      1.68894 
     2.11625      1.74267 
      2.2557      1.81564 
     2.37053      1.91642 
     2.17334      1.92636 
     2.32878       2.1133 
     2.35866       2.0432 
     2.23971      1.81667 
     2.32614      1.92207 
      2.1602      1.68309 
     2.48998      1.78051 
     2.37378      1.99306 
     2.30855      1.94779 
     2.36473      2.14812 
     2.36898      1.94207 
     2.30732      1.92941 
     2.29444       1.8883 
     2.14171      1.89865 
     2.29482      1.95516 
     2.40337      1.79185 
     2.29005      2.60089 
     2.21941      2.00857 
     2.28973      1.90254 
      2.3061      2.13199 
      2.4116      1.80653 
     2.20806      1.95916 
     2.28247      2.06584 
     2.25012      1.74788 
     2.24988      2.02233 
     2.27081      2.16109 
     2.26494      1.83288 
     2.23348      1.99093 
     2.28791      1.84719 
     2.21801      1.90693 
     2.34562      1.86392 
     2.28507      1.76956 
     2.32406      1.75873 
     2.38318      1.99022 
     2.51803      1.86419 
     2.49074      1.80486 
     2.25354      1.94417 
     2.21501      2.28748 
     2.42895       2.1435 
     2.18698       2.0066 
     2.24942      1.96821 
     2.24361      1.85998 
     2.26727      2.02436 
     2.29533      2.22288 
     2.43553      1.84515 
     2.23037      1.70945 
     2.41251      1.83358 
     2.32843      2.13827 
     2.37037      1.76765 
     2.28187      1.74589 
     2.27763      1.64147 
     2.26483       2.0859 
     2.41842      1.82871 
     2.33202      1.98739 
     2.56773      1.88635 
      2.2396      1.72372 
     2.30843      1.92502 
     2.29451      1.86072 
     2.44899      2.12253 
     2.33447      1.95358 
     2.13877      2.08842 
     2.30695       2.1955 
     2.45672      1.85693 
     2.27459      1.87837 
     2.39482      2.14184 
     2.37896      2.07836 
     2.27492      1.78039 
      2.3996      1.98878 
     2.26961      1.97997 
      2.3451      1.87338 
     2.34398      1.92759 
     2.30539      2.31021 
     2.53915      2.11682 
     2.36049      2.18461 
     2.20562      1.82955 
     2.30624      2.20429 
     2.28035      1.89291 
      2.2475      2.03672 
     2.21792      2.21078 
      2.3739      1.90709 
     2.20317      1.84605 
     2.03795      1.69474 
     2.43598      1.82576 
     1.98645      1.56145 
      2.1017       1.7291 
     2.18656       2.0278 
     2.30735       1.8301 
     2.33782      2.15086 
     2.33838      1.68368 
     2.35365      1.78077 
     2.21428      2.20676 
     2.46607      1.89324 
     2.27792      1.94642 
     2.27424      2.02136 
     2.28824      1.86651 
      2.2107       1.9351 
      2.3107      2.08516 
     2.34116      2.28041 
      2.2602      1.85291 
      2.1726      1.97097 
     2.09657      1.76584 
     2.24347       2.1335 
     2.46935      1.78967 
     2.17509      1.95887 
      2.3882      1.91673 
     2.42064      2.08085 
     2.26201      2.11167 
     2.28721      1.97357 
     2.19853      1.95662 
     2.35582      1.88521 
     2.25923      1.91713 
     2.24273      2.21685 
     2.25866       2.3599 
     2.26741      1.79578 
     2.26762       2.0693 
     2.35251      1.80893 
     2.21008      1.96834 
     2.22158      1.82725 
     2.33394      1.77226 
      2.1737      2.03871 
     2.41405      2.17131 
     2.31408      1.88417 
      2.3154      1.94904 
     2.17733      1.79848 
     2.48828      2.13588 
     2.36125      2.09352 
     2.13573      2.22711 
     2.32644      1.88116 
     2.43298      1.80192 
     2.31511      1.80536 
     2.22969      2.21981 
     2.28604      1.85404 
     2.31718      1.84726 
     2.36108      1.95662 
     2.26155      1.90324 
     2.24746      1.93814 
     2.39342      1.86648 
     2.24077      2.06894 
     2.35292      1.89062 
     2.40513      1.78348 
     2.28305      2.01547 
     2.32717      2.00808 
     2.39224      1.97144 
     2.16121        1.658 
     2.17623      1.86858 
     2.26431      1.82179 
      2.3417      1.95057 
     2.36665      1.85324 
     2.17046       1.7688 
     2.18747      1.84446 
     2.12212      1.94913 
     2.31113      1.96214 
      2.3672      1.81268 
     2.27532      2.12423 
     2.19334      1.88943 
     2.42512      1.98416 
     2.39509      2.12453 
     2.13214      1.81216 
     2.43979      1.95585 
     2.14972      2.04718 
     2.25351      1.90233 
     2.30334      2.02188 
     2.27973      1.60639 
     2.22731      1.85489 
     2.47572      1.63619 
     2.37641      2.04074 
     2.32335      1.98457 
     2.29545      1.93361 
     2.31183       1.9944 
     2.31009       2.0767 
     2.21226      1.71295 
     2.39322      2.17592 
     2.16551      1.77928 
      2.3498      1.96024 
     2.14918      2.20662 
     2.31539      1.96582 
     2.32187      2.04223 
     2.23281      2.09213 
     2.20208      1.88971 
     2.10269      1.71608 
     2.16986      1.67694 
     2.30953      1.84223 
     2.24133      1.93372 
      2.2386      1.75905 
     2.34831      1.95634 
     2.27054      2.03468 
     2.18835      2.21833 
     2.35785      2.10052 
       2.119      2.03419 
     2.14118       1.9884 
     2.47766      2.08019 
     2.42603      1.97924 
     2.42677      1.91177 
      2.3904      1.99531 
      2.3296      1.73937 
     2.19217      1.83617 
     2.15106      1.96781 
      2.2611      2.48095 
     2.24798      2.27512 
     2.39501      1.82731 
     2.28696      1.98095 
     2.37519      1.82688 
     2.16078      1.78626 
      2.2803      2.23469 
     2.25843      1.89508 
     2.10423      1.78876 
     2.30834      2.18323 
     2.31473      1.78831 
     2.21974      1.96584 
     2.37208      2.13952 
     2.32781      1.86799 
     2.25281      1.97471 
     2.32239      1.69055 
     2.16647      2.03613 
     2.25085      1.81779 
     2.29838      1.79917 
     2.21509      1.71852 
     2.37553      1.85178 
     2.33837       1.7229 
     2.24722      1.67492 
     2.26983      1.89616 
     2.27477      2.14284 
     2.38455      2.05032 
     2.23007      1.71455 
     2.36419      1.71446 
     2.23382      1.82792 
     2.19764      1.95078 
     2.16266      1.93222 
     2.30564      1.68743 
     2.25805      1.64892 
     2.43192      1.88314 
     2.28694      1.89288 
     2.36759       1.8317 
     2.35943      2.09332 
     2.18413      2.13425 
     2.10062      1.87539 
     2.45897      1.90213 
     2.19313      2.12562 
     2.21549      2.35802 
     2.17719      1.78808 
     2.18747      1.90741 
       2.397      1.76209 
     2.28106      2.24375 
     2.40259      1.85076 
     2.36959      1.91375 
     2.29753      1.96619 
     2.22706      2.24101 
      2.1376      1.95168 
     2.19336      1.94316 
      2.3144      1.77575 
     2.44179      1.87395 
     2.27358      1.98448 
     2.34175      1.96936 
     2.28298       2.0258 
     2.27018      2.02998 
     2.28681      2.05511 
     2.41217      1.94978 
     2.26971      1.91812 
     2.19938      1.93425 
     2.35742      2.03187 
     2.20825       1.8476 
     2.43041      1.83564 
     2.08891      1.76952 
     2.62615      2.07415 
     2.37147      1.92625 
     2.30001      1.96696 
      2.0816      2.05733 
     2.55061      1.85084 
     2.27995      2.01954 
     2.32693      2.02717 
      2.2586      1.83304 
     2.37982      1.88758 
     2.31188       1.8552 
     2.18495      1.87391 
     2.35052      1.95569 
     2.13777      1.98267 
     2.14778      1.84749 
     2.41851       1.8656 
     2.23536      1.91602 
     2.52621      1.91574 
     2.25542      1.74927 
     2.32795      1.88276 
     2.19968      1.89748 
     2.19458      1.85357 
     2.15223       1.7335 
     2.27538      1.87158 
     2.37905      1.86298 
     2.29595      2.15507 
     2.20513      1.93751 
     2.27776      2.03174 
     2.25725      1.92281 
     2.49768      1.86196 
     2.33099      2.02951 
     2.29426      2.00923 
     2.31787      2.05181 
     2.15471      1.93511 
     2.20321      2.10767 
     2.34131      2.09921 
     2.23637      1.77773 
     2.45966      2.10646 
     2.12051      1.75798 
     2.39556      2.39631 
     2.23071      2.08771 
     2.16194      2.13199 
     2.26463      1.80693 
     2.30632      1.74446 
     2.06674      1.88741 
     2.22986      1.93552 
     2.05099      1.93208 
     2.34049      2.04351 
     2.21507      1.92511 
     2.32411      2.24753 
      2.2326      1.95243 
     2.29615      2.02516 
     2.37728      2.31842 
     2.27508      1.96211 
     2.28728      2.30292 
     2.24204      1.92764 
     2.10066      2.07611 
     2.22466       1.9335 
     2.36026      2.01363 
     2.15217      1.77488 
     1.99004       2.1042 
     2.23664      1.98817 
     2.13675      1.92496 
     2.14106       2.0347 
     2.16259      1.97331 
     2.11758      2.01033 
     2.27663       1.8378 
     2.21237      2.03302 
     2.23793      1.96998 
     2.16503      2.13676 
     2.25655      2.21598 
     2.16324      1.76199 
     2.31432      1.94124 
      2.2848      2.08828 
     2.21635      1.96755 
     2.45166      2.11043 
     2.11961      2.21161 
     2.26025      2.17245 
     2.19028       1.9233 
     2.39062      1.94182 
     2.29371      2.23133 
     2.15878      2.27165 
     2.21647      2.03762 
     2.20251       1.8553 
     2.19732      2.00716 
      2.2333      2.17674 
      2.2295      1.89376 
     2.23287      2.08933 
     2.43433       1.9208 
     2.37672      2.00527 
     2.24892      1.99708 
     2.22554      2.01797 
     2.17574      2.03997 
     2.17207      2.05761 
     2.29483      2.11987 
     2.29612      1.85591 
     2.09241      2.04636 
     2.33595      2.08666 
     2.12114      2.17827 
     2.24739      2.23688 
     2.26712      1.96591 
     2.19853        1.916 
     2.17379      1.91319 
     2.26381      2.16093 
     2.22832      1.82093 
     2.48887      1.85824 
     2.26476      1.89248 
     2.33249      2.05479 
      2.2685       2.0213 
     2.29231      1.73418 
     2.29204      1.88442 
      2.2159      1.96639 
     2.24636      1.83907 
     2.13329      1.76581 
     2.17781      1.62866 
     2.33237      1.89753 
     2.11546      2.06805 
     2.09824      1.87789 
     2.40633      1.89842 
     2.33221       1.7202 
     2.31694      1.86315 
     2.09591      1.84804 
     2.27139      1.93283 
     2.35529      2.41475 
     2.33379      1.98682 
     2.32882      1.70068 
     2.23397      1.88015 
     2.30758      1.88765 
     2.24412      1.87261 
     2.16883      1.96111 
       2.162      2.17012 
     2.28004      1.89979 
     2.30408      2.05785 
     2.40255      1.83565 
      2.2423      2.29745 
     2.28636      1.96972 
     2.40474      1.95701 
     2.19065      1.84617 
     2.28729      1.78591 
     2.16766      1.83588 
      2.4027      1.94186 
     2.15614      1.84097 
     2.18865      1.95614 
     2.32741      1.85912 
     2.17981       1.7656 
     2.16771      2.38567 
     2.19515      2.07059 
     2.37611      1.83472 
     2.27175      2.09861 
     2.29069      1.96292 
     2.31918      2.06685 
      2.4499      1.89895 
      2.0608      1.95042 
     2.27829      1.91554 
     2.40521      1.90653 
      2.1839      1.83675 
     2.25905      1.87489 
     2.31002      1.96482 
     2.32666      2.27094 
     2.29114      1.79621 
     2.29465      2.02211 
     2.23371      1.77031 
     2.14966      2.25111 
     2.20345       2.2701 
      2.4953      1.93061 
      2.1488      1.97123 
     2.18423      1.91459 
     2.43298      2.12199 
     2.42786      2.00848 
     2.13497      2.00396 
      2.1803      1.70241 
     2.29542      2.06155 
     2.32769      1.75678 
      2.2936      1.81326 
     2.20176      2.05847 
     2.15423      1.70532 
      2.1273       1.8656 
     2.40807      2.08174 
     2.18574      1.72951 
     2.36576      1.77129 
     2.25527      2.26669 
     2.20593      2.01109 
     2.31236      2.03911 
     2.36575      1.78439 
     2.30324      1.87607 
     2.35431      2.08676 
     2.36786      1.87313 
     2.23306      2.01131 
      2.0988      1.58338 
     2.02941      1.79244 
     2.23695      2.01035 
     2.31448      2.00258 
     2.31035      1.80888 
     2.38919      2.02732 
      2.2627      1.81139 
     2.19349      1.78853 
     2.31505       2.2195 
     2.29924      2.03802 
     2.21106      1.78859 
     2.41156      1.89029 
      2.2276      2.09018 
     2.37313      2.00946 
     2.40959      2.08319 
     2.13927       1.9238 
     2.25843      1.98897 
     2.37091      2.00889 
      2.3042      2.01585 
     2.35948      1.72794 
       2.298       1.8561 
     2.31259      2.06304 
     2.40096        1.924 
     2.30275      1.62426 
     2.31401      1.90331 
     2.45261      1.61934 
     2.37375      2.07297 
     2.42134       1.7973 
     2.31547      1.90983 
     2.09974      1.77716 
      2.2115      2.23011 
     2.31801      2.02366 
     2.28311       1.7812 
     2.13424      2.06517 
     2.26744      1.91084 
     2.44891      1.92927 
     2.22976      1.84012 
     2.44323      2.11303 
     2.33182      2.04966 
      2.3366      1.93696 
     2.26792      2.31269 
       2.258      1.94904 
     2.17334       1.9448 
      2.2464      1.76488 
      2.2639      1.94351 
     2.11827      1.84095 
     2.39581      1.95162 
     2.32172      1.87101 
     2.18608      1.91793 
     2.36654      1.88623 
     2.20401      1.96696 
     2.13824      2.12147 
      2.2961      1.73479 
     2.29433       1.9742 
     2.12689      2.42284 
      2.3012      1.99444 
     2.18154       1.8924 
     2.26602      2.02891 
     2.32847      2.02928 
     2.34501      1.87458 
      2.2079      1.91317 
     2.14473      1.86864 
      2.3331       1.8818 
     2.38568      2.20734 
     2.29594      2.09684 
     2.10411      1.90904 
      2.1726      2.19538 
     2.23928      2.20598 
     2.30557      1.82326 
     2.26982      2.24787 
     2.15276      1.91075 
      2.1534      1.88082 
     2.22278      1.73717 
     2.24795      2.09253 
     2.29835      2.16507 
     2.43366      2.17059 
     2.18846      2.44849 
     2.33784      2.17718 
     2.24441      1.90466 
       2.219      1.89883 
     2.25038       1.8637 
         2.2      2.32528 
     2.24694      2.14269 
     2.32984      1.89629 
      2.2817      1.96362 
     2.23101      2.04973 
     2.17097        2.079 
     2.24835      2.02884 
     2.21922      1.83794 
     2.27728      2.40324 
     2.32861      1.96455 
     2.27028      2.01104 
     2.25699      2.00248 
     2.35457      1.97978 
     2.17965      1.90011 
      2.2253      2.01665 
     2.30568      2.54394 
     2.32416      1.81439 
     2.30466      2.02636 
     2.33647      1.94634 
     2.39755      2.07246 
     2.44511      2.25914 
     2.14355      1.90523 
     2.36442      1.99739 
     2.23992      1.88224 
     2.27221       2.2844 
     2.30167      1.68378 
     2.40509      2.22929 
     2.28902      1.82668 
     2.23813      1.94124 
     2.18934      1.92894 
     2.20066      2.08365 
     2.17713      1.89908 
     2.24943      1.76258 
     2.33936      2.01004 
     2.34025      2.01114 
     2.28498        1.918 
      2.3788      1.87695 
     2.27226      1.93422 
     2.25297      2.01244 
     2.17729       1.9355 
     1.97885      2.01508 
     2.16196       2.0809 
     2.09442      1.87282 
     2.31675      1.99394 
     2.15277      2.00621 
     2.43303      1.83629 
     2.19563      2.07936 
     2.39024      1.61267 
     2.15964      1.99247 
      2.2651      2.13885 
     2.11929      1.88249 
      2.2486      2.19075 
     2.23163      2.04543 
     2.25297      1.74751 
     2.20943      2.44756 
     2.49433      2.20577 
     2.27512      1.90158 
     2.20901      2.14049 
     2.05771      2.08759 
     2.23194      1.93375 
     2.43262      1.76618 
     2.34934      1.90937 
     2.28667      1.78694 
     2.35255      2.04668 
     2.32362      2.35174 
     2.14373      1.82785 
     2.29623      2.06413 
     2.23805         1.88 
     2.26795      1.96469 
     2.52797      1.92035 
     2.34882      2.00057 
     2.25561      2.21736 
     2.09923      2.24199 
     2.47118       2.1244 
     2.43206       1.9618 
     2.19119      2.02731 
     2.17074      2.24788 
     2.31726      2.26275 
     2.35975       2.1034 
     2.35162      2.09713 
     2.28848      2.09879 
     2.37632      2.15473 
       2.308      2.12809 
     2.29868      2.15594 
     2.21056      2.24547 
     2.24344      1.83561 
     2.27657      2.16993 
     2.15876      1.85295 
     2.27728      1.84594 
     2.23381      2.22714 
     2.37948      1.82087 
     2.22129      1.72199 
     2.23818      1.66675 
     2.18225      1.82577 
     2.34087      1.75367 
      2.2908      1.62141 
     2.13793      1.75562 
     2.13714      1.76615 
     2.17654      1.89115 
     2.27627      1.87307 
     2.33974      1.91029 
     2.33593      1.71923 
     2.35398      1.99492 
     2.26609      1.89617 
     2.30135      2.02869 
     2.43583      1.95431 
      2.2695      2.06959 
     2.34357      1.90375 
     2.08125      2.15557 
     2.25255      1.89055 
     2.14609      2.12649 
     2.30003      2.04683 
     2.22564      2.04785 
     2.18003      2.25881 
     2.31948      1.93851 
     2.09728      1.88231 
     2.17185      1.97136 
     2.43367        2.201 
      2.4347      1.89514 
     2.07014      1.79424 
     2.14483       1.9419 
      2.2429      2.16555 
     2.28621      1.74894 
     2.27865      2.01198 
     2.26088      1.99451 
     2.21641      1.93111 
     2.43608      1.86239 
     2.23859      1.84458 
     2.04972      1.87278 
     2.29469      1.77964 
     2.31709      1.91671 
     2.37816       2.2176 
     2.13836      1.82936 
     2.06623      1.84769 
       2.301        2.066 
     2.22086      2.00262 
     2.29018      1.85199 
     2.29896      1.93996 
     2.29876      1.80533 
     2.08124      1.77707 
     2.38262      1.82268 
     2.11048      1.64586 
     2.40872      1.90803 
     2.40173      1.88641 
     2.11645      1.84708 
     1.99095      1.77434 
     2.22608      1.91636 
     2.29799      1.87742 
     2.34572      1.77589 
     2.16159      1.81972 
     2.25994      1.92732 
     2.37584      1.83412 
     2.40098      2.11839 
     2.13394      1.99585 
     2.16058       1.8185 
     2.25189      1.93271 
     2.29347      1.90895 
     2.27181       1.7391 
     2.39695      1.87836 
     2.25006      2.02163 
     2.41844      1.94565 
     2.19282      2.12856 
      2.2643      1.87185 
     2.24601      2.04623 
     2.07108      1.88847 
     2.17806      2.04039 
     2.23561      2.14176 
     2.42616       1.9954 
     2.41674      2.27976 
     2.23708      2.02552 
     2.47677      1.95952 
     2.29224      2.13119 
     2.29479      2.16707 
     2.17609      2.30978 
     2.27507       1.9915 
      2.1794      2.19741 
     2.48855      2.29071 
     2.27009      1.99618 
     2.37932      2.53443 
      2.2045       2.1123 
     2.31127      2.38969 
     2.26123      2.08158 
     2.20114      1.90457 
     2.28011      2.01915 
     2.19292      1.99774 
     2.44052      2.05733 
     2.29505      1.99635 
     2.14685      1.92999 
     2.14658      2.54788 
     2.18414      1.76527 
     2.34186      2.12904 
     2.28524      2.02096 
     2.20063      1.89978 
     2.15505      2.34459 
     2.19986      2.07596 
     2.27196      2.09279 
      2.2826      2.34139 
     2.30824      2.11991 
     2.31775      2.11829 
      2.1858      2.15129 
     2.30396      1.87235 
     2.20989      1.79909 
      2.4131      2.04173 
     2.45148      1.91649 
     2.34135       1.9738 
     2.34382      2.15676 
     2.18067       2.0004 
     2.36695      2.55823 
     2.30902      2.30651 
     2.16772      2.03773 
     2.15857       1.9707 
      2.2657       2.2458 
     2.21347      1.91982 
     2.40108      1.96198 
     2.18484       2.1437 
     2.27137      1.97784 
     2.24602      2.12344 
     2.14799      2.25624 
     2.12959      2.01903 
     2.31122      1.80612 
     2.30758      1.89939 
     2.31087      2.05228 
     2.31229      1.74835 
     2.23559      1.82312 
     2.27034      1.92201 
     2.17569      1.76679 
     2.09555      2.74922 
     2.19953      2.07667 
      2.3265      2.09796 
     2.17643      1.83964 
     2.35704      2.13232 
     2.29795      1.93394 
     2.09278      1.86211 
     2.35891      1.90748 
      2.2726      1.83128 
     2.13892      1.83995 
     2.43673      1.91778 
     2.26605      1.90338 
     2.37615      1.89817 
     2.06055      1.96334 
     2.33286      2.09656 
     2.32205      2.38887 
     2.31212      1.86864 
     2.19211      1.73634 
     2.31328       1.8598 
     2.40703      1.71205 
     2.10345      1.92786 
     2.24828      1.97344 
     2.21389      1.97813 
     2.22959      1.83968 
     2.15309        1.739 
     2.29469      1.86986 
     2.25463      1.80038 
      2.3356      1.95748 
     2.32866      1.91443 
     2.13253      1.76975 
     2.21254      2.01228 
     2.16325      2.13289 
     2.39229      1.81886 
     2.25668      2.05179 
     2.21381        1.962 
     2.43003      1.82338 
      2.3315      1.99285 
     2.19907      1.72261 
     2.12047        1.779 
     2.26568      1.79487 
     2.28991      2.06991 
     2.34903      1.87521 
     2.15858       1.9102 
     2.13764      1.82826 
     2.10376      1.61827 
     2.36168      1.90357 
     2.22249      1.70825 
     2.27601       1.8946 
      2.2947      1.82694 
     2.18932      1.86079 
     2.30138      1.93682 
     2.08664      2.17061 
     2.41719      1.98717 
     2.16418      1.82891 
     2.18336      1.91745 
     2.30435      1.79539 
     2.19051      1.73435 
     2.23961      2.13835 
     2.03137       1.9526 
     2.22584      2.05399 
     2.31647      1.87076 
     2.34405      1.99419 
     2.41419      1.86198 
     2.20675      2.08683 
     2.36501      1.83699 
     2.43271      2.07379 
     2.17143       1.8605 
     2.34023      1.89577 
     2.31673      2.02186 
     2.19703      1.82599 
     2.22529        1.778 
     2.17971      1.82078 
     2.28413       2.2568 
     2.26507      1.88902 
     2.21503      1.78734 
     2.14465      1.74801 
     2.03269      1.77434 
     2.22045      1.59052 
     2.45033      2.20891 
      2.1146      1.99452 
     2.42078      2.23088 
     2.28492      1.89332 
     2.21366        1.768 
     2.58454      1.89122 
     2.11832      1.71276 
     2.19499      1.95016 
     2.40326      1.99291 
     2.24538      2.16475 
      2.3461      1.97736 
     2.06102      1.86408 
     2.38921      1.99982 
      2.3633      1.89387 
     2.25094      1.74511 
     2.11626      1.81409 
     2.30189      2.10884 
     2.29819      1.77148 
     2.25143      1.84798 
     2.37268      1.95743 
     2.23796       2.1428 
     2.28811      1.80133 
     2.28538      1.95201 
     2.38979      1.72921 
     2.19565       1.8985 
     2.25248      1.98138 
     2.16711      1.80496 
     2.18415      1.91383 
     2.14795      1.94312 
     2.23102      1.88003 
     2.25586      1.91647 
     2.12693      1.90393 
     2.07746       1.8407 
      2.2547      1.84085 
       2.062      1.96257 
     2.10622      1.77257 
     2.26259      2.00738 
     2.31727      2.14161 
     2.26375      2.10487 
     2.42093      2.08641 
     2.34887      2.10524 
     2.28742      2.01989 
     2.10457      2.44342 
     2.48456      1.96512 
      2.2475      2.15569 
     2.15248      2.02127 
     2.30579      1.81661 
     2.30757      2.37609 
     2.16443      2.16597 
     2.42081      2.08164 
     2.28822      1.76863 
     2.15825      2.07863 
     2.30073       1.7671 
     2.30766      1.86111 
     2.42736      2.02888 
     2.11735      1.87442 
      2.2454      1.92499 
     2.15482       1.8467 
     2.18516      1.99149 
     2.23647      1.95791 
     2.37263      1.76519 
     2.08051      2.00464 
     2.22706      1.95262 
     2.29304      1.81524 
     2.16363      1.99526 
     2.13708      1.96671 
     2.36176      1.82929 
     2.22173      2.11232 
     2.32508      1.87856 
     2.23129      2.28849 
     2.10196      1.83385 
     2.33564      1.91025 
     2.18415      1.95017 
     2.28906      2.19734 
     2.29151      1.74802 
     2.37841      2.03102 
      2.1872      1.94544 
     2.20683      1.81703 
     2.23495      1.72787 
      2.3357      2.08674 
      2.2439      2.15789 
     2.34713      1.97992 
     2.17271      1.85083 
     2.32763      1.67946 
     2.16084      1.98177 
     2.31865      1.81999 
     2.14895      1.94986 
     2.36189      1.87651 
     2.22142      1.76597 
     2.08298      1.85098 
     2.21525      1.74835 
     2.23867      1.91257 
     2.21616       1.7384 
     2.01522      1.82507 
     2.34082      1.85396 
     2.38468      2.23168 
     2.20405      1.88103 
     2.31934      1.93341 
     2.26071      1.96405 
     2.29445      1.78948 
     2.27207      1.85589 
     2.18946      1.90957 
     2.30107      2.05077 
     2.23328      1.72967 
     2.19324      1.77216 
     2.22094      1.99019 
     2.19264      1.91537 
     2.17969      2.01077 
     2.52129      2.11958 
     2.29085      2.27619 
     2.18878      1.74913 
     2.14595      1.84057 
     2.23258      2.26912 
     2.31318        2.061 
     2.24576      1.95765 
     2.18841       2.1662 
     2.22098       2.0389 
     2.32724      2.49416 
     2.14679      2.00255 
     2.28426       1.9051 
     2.31765      1.97213 
     2.25431      1.83621 
     2.21715      1.84128 
     2.30346      2.35122 
     2.35676      2.01892 
     2.22704      1.92064 
     2.19473      2.15816 
       2.536      2.05017 
     2.28834      2.02525 
     2.47504      2.26848 
     2.38492        1.888 
     2.17784      1.79064 
     2.23456      1.93014 
     2.23589      1.96133 
     2.19854      2.07327 
     2.39686      1.71074 
     2.25884      2.03894 
     2.51066       1.9353 
     2.38015      2.36282 
     2.28543      1.98041 
     2.18961      1.84794 
     2.04331      1.93374 
      2.3011      1.84786 
     2.34585      2.14779 
     2.40997      1.84937 
     2.21487      1.83618 
     2.23568      1.95921 
     2.23899      1.90572 
     2.25982      2.04664 
     2.18532      2.08553 
     2.38823      2.18462 
     2.21168      2.16207 
     2.24219      1.89541 
     2.44098      1.72046 
     2.28098      1.77124 
     2.25935      1.97585 
     2.23963      1.82819 
     2.30771      2.17094 
     2.39757      2.04996 
     2.08582      1.93886 
     2.32433      2.07607 
     2.33524      1.85078 
     2.28388      1.89777 
     2.25472      1.98654 
     2.32258      2.04571 
      2.2962      1.64359 
     2.10352      2.14587 
     2.23427       1.9916 
     2.29106      2.20073 
      2.2527      1.78205 
     2.36587      1.94249 
     2.37502      2.08261 
     2.16084      2.08392 
       2.242      1.95098 
     2.19177      2.13792 
     2.32656      1.99985 
     2.16104      1.85173 
     2.27453      2.50283 
     2.38153      2.00159 
     2.13462      1.92087 
     2.17399      1.85299 
     2.07422      1.85787 
     2.38143      2.02602 
     2.20074      1.91541 
     2.20634      2.07278 
     2.26593      1.98472 
     2.21516      2.27715 
     2.29789      1.86758 
     2.18972      1.87396 
     2.22298      2.16749 
     2.28148      2.11315 
     2.12174      1.90369 
     2.17449      1.83755 
     2.15783      2.17478 
     2.25007      2.02897 
     2.01748      1.88213 
     2.30163      2.00496 
     2.22572       2.0378 
     2.26535      2.09819 
     2.20562      1.98559 
     2.29545      1.97494 
     2.09713      1.97956 
     2.44072      1.91478 
       2.238       1.8092 
     2.26008      1.98401 
     2.16608        1.891 
     2.12212      1.91834 
     2.42553      1.79628 
      2.4678      2.05955 
      2.3495      1.81489 
     2.16046      1.93694 
     2.37196      1.91136 
      2.2442      2.04774 
     2.19785      2.02048 
     2.15111      1.93483 
     2.11424       1.7903 
     2.24354      2.02658 
     2.31884      1.93437 
     2.17263      1.89736 
     2.25422      2.15668 
     2.26529      1.92368 
     2.22237      1.94863 
     2.11516      1.82682 
      2.3434      1.81784 
     2.26909      2.01296 
     2.27456      2.30025 
     2.26819      2.22766 
     2.20244      2.07769 
     2.28831      2.09002 
      2.4659      1.92742 
     2.19381      2.23038 
     2.20207      1.94278 
     2.16183      2.30292 
      2.3011      2.08722 
     2.59523      2.14755 
     2.29332      1.93798 
     2.18729       1.9675 
     2.22396      1.90139 
     2.17669      1.96545 
     2.28666      2.11588 
     2.39043      1.97979 
      2.3912      2.21074 
     2.37558      1.93782 
     2.19003      1.67906 
     2.26495      1.83604 
